Date,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2020-11-25,2065.25244140625,597.8663330078125,466.7330627441406,699.3798217773438,1346.657958984375,2015.6468505859375,460.71728515625,1002.8650512695312,159.70452880859375,1856.83984375,1061.4296875,6835.6416015625,1672.404296875,101.43743133544922,889.85302734375,224.22012329101562,482.31109619140625,2525.276123046875,4719.3828125,171.3114471435547
2020-11-26,2066.21142578125,610.5242919921875,479.8201904296875,714.0935668945312,1369.5533447265625,2032.9638671875,463.2513427734375,1000.6626586914062,160.48716735839844,1883.4095458984375,1064.1402587890625,6776.1083984375,1693.571533203125,102.65800476074219,892.0460205078125,226.48080444335938,487.5515441894531,2543.3193359375,4733.38427734375,173.68531799316406
2020-11-27,2123.730712890625,599.6105346679688,488.5333251953125,697.175048828125,1383.1851806640625,2017.8642578125,461.350830078125,988.7969970703125,159.53973388671875,1901.3553466796875,1067.516845703125,6816.36181640625,1707.603759765625,99.93119049072266,881.6297607421875,225.37353515625,487.50384521484375,2505.037109375,4701.904296875,171.55616760253906
2020-12-01,2137.87109375,601.65380859375,483.7861328125,707.3515625,1375.9373779296875,2013.0042724609375,472.8029479980469,1022.8204956054688,160.15762329101562,1870.199462890625,1061.3822021484375,6880.20654296875,1662.6629638671875,99.90522003173828,893.0967407226562,228.87986755371094,513.8965454101562,2549.114501953125,4808.14306640625,172.70640563964844
2020-12-02,2220.12451171875,606.0890502929688,480.08392333984375,715.0263671875,1350.641845703125,2018.9024658203125,468.27081298828125,1025.562255859375,161.43460083007812,1808.7352294921875,1059.2896728515625,6981.73828125,1648.1826171875,100.84013366699219,894.5814819335938,227.8648681640625,518.9465942382812,2570.3828125,4830.27197265625,175.6676483154297
2020-12-03,2311.724609375,600.7069702148438,484.4180908203125,731.1815185546875,1322.08251953125,2008.0023193359375,469.63531494140625,1012.572998046875,161.6405792236328,1815.5147705078125,1070.1322021484375,7497.72705078125,1669.7269287109375,100.47654724121094,897.2769165039062,236.4922637939453,522.3765869140625,2532.894775390625,4791.4970703125,176.35287475585938
2020-12-04,2337.944580078125,612.4678955078125,485.2043151855469,728.043701171875,1330.146240234375,2061.275634765625,489.3232421875,1019.9440307617188,163.28829956054688,1840.688720703125,1093.2916259765625,7559.779296875,1701.8524169921875,100.94400787353516,889.3734130859375,243.1358184814453,542.1950073242188,2549.816162109375,4985.271484375,176.5976104736328
2020-12-07,2370.34716796875,617.2021484375,480.6362609863281,725.3299560546875,1317.3304443359375,2129.17626953125,497.5103454589844,1027.8992919921875,167.36639404296875,1815.0660400390625,1112.50390625,7501.89306640625,1676.4468994140625,100.50252532958984,894.6043090820312,248.764404296875,554.81982421875,2559.30419921875,4951.09912109375,175.44740295410156
2020-12-08,2338.088134765625,618.5975952148438,476.9241027832031,732.5382690429688,1321.2186279296875,2132.8095703125,495.5123291015625,1036.7537841796875,166.78965759277344,1828.2763671875,1114.1207275390625,7520.59130859375,1672.3326416015625,99.51567840576172,910.8453369140625,250.88665771484375,541.8615112304688,2615.02099609375,5108.98779296875,178.01705932617188
2020-12-09,2418.041015625,632.1027221679688,482.0992431640625,738.2625122070312,1350.8818359375,2163.197265625,498.5337219238281,1056.394775390625,169.22003173828125,1877.8763427734375,1123.25146484375,7468.80810546875,1677.076904296875,100.08699798583984,926.0127563476562,249.45645141601562,542.6713256835938,2627.64111328125,5037.55859375,175.96131896972656
